SOG,COG,Heading,LON,LAT,Cluster
0.0,0.0,0,-92.18545,29.78029,1
12.2,178.6,175,-93.22934,29.05572,2
10.6,175.3,173,-93.33074,29.68066,2
0.0,0.0,0,-80.11621,26.08807,0
8.7,111.1,105,-89.60155,28.814,1
8.7,111.1,105,-89.59768,28.81267,1
18.6,33.5,511,-89.40717,28.93592,2
0.0,0.0,0,-95.14422,29.73472,1
0.5,258.8,221,-96.33972,27.56482,2
13.2,61.8,60,-82.62881,27.63267,0
10.5,178.3,172,-93.3306,29.67719,2
10.2,306.8,313,-94.54143,29.26951,2
12.7,146.9,145,-94.50414,29.14849,2
12.0,132.0,132,-94.4772,29.16838,1
0.2,251.4,29,-96.17961,27.55001,1
11.6,279.8,278,-84.82625,27.90422,2
12.7,128.0,128,-94.47208,29.17735,1
16.9,92.2,91,-88.89222,29.41809,1
14.7,297.5,297,-84.59264,27.88537,2
14.7,297.6,297,-84.57015,27.87492,2
0.1,118.0,90,-95.00868,29.61248,1
0.0,0.0,0,-95.09579,29.74962,1
0.0,0.0,0,-95.00873,29.61238,1
0.0,0.0,0,-95.0086,29.61242,1
11.5,267.1,268,-94.74947,29.34446,2
0.0,0.0,0,-90.08115,29.90114,1
12.3,26.5,26,-89.27998,29.09125,1
0.0,0.0,0,-91.29706,29.68521,1
10.9,136.1,133,-93.72915,29.53539,1
10.6,266.1,264,-94.72881,29.3456,2
14.2,175.3,174,-94.42366,28.37148,2
0.0,0.0,0,-94.78563,28.67707,1
3.2,258.4,289,-79.99895,26.12078,0
0.0,0.0,0,-91.09842,29.69113,1
16.7,148.4,145,-80.28526,28.07956,0
0.0,0.0,0,-91.09843,29.69115,1
0.0,0.0,0,-90.21425,29.14207,1
6.1,215.4,234,-94.64904,29.23598,2
7.8,213.0,210,-94.64207,29.24526,2
0.0,0.0,0,-82.5588,27.63342,0
0.0,0.0,0,-97.19387,27.82227,1
0.0,0.0,0,-94.671,29.22525,1
0.0,0.0,0,-90.20968,29.12176,1
0.0,0.0,0,-95.28494,29.74645,1
13.2,121.8,122,-91.42513,27.26102,1
0.0,0.0,0,-92.18546,29.7803,1
0.2,169.7,334,-82.44263,27.91474,0
0.3,340.2,74,-93.3316,29.78397,2
13.8,70.7,72,-81.10859,24.39281,0
17.0,40.0,39,-90.08625,28.10467,1
13.8,70.6,72,-81.10261,24.39474,0
8.6,122.0,118,-89.78823,28.62589,1
0.0,0.0,0,-82.44264,27.91484,0
12.3,268.2,268,-91.34591,27.95106,2
10.0,334.4,511,-94.78022,29.35525,2
0.0,0.0,0,-93.3245,29.79467,1
12.7,128.0,129,-94.46843,29.1748,1
0.0,0.0,0,-95.17339,29.74805,1
0.0,0.0,0,-89.9724,29.25459,1
8.8,282.0,282,-89.84805,29.60153,2
7.1,54.4,511,-92.17952,29.76957,2
0.0,0.0,0,-94.45433,29.24542,1
13.1,228.7,229,-80.68906,24.58448,0
0.0,0.0,0,-96.36404,27.72167,1
0.0,0.0,0,-95.20245,29.74246,1
13.4,95.6,96,-85.00098,27.60903,0
0.0,0.0,0,-92.05264,29.43009,1
0.0,0.0,0,-94.57528,29.32582,1
12.4,268.1,267,-91.34986,27.95096,2
11.6,280.0,278,-84.8305,27.90489,2
0.0,0.0,0,-97.07049,27.84368,1
0.0,0.0,0,-95.09581,29.74962,1
0.0,0.0,0,-90.2097,29.12177,1
9.1,307.8,308,-89.82277,29.59102,2
14.4,202.6,204,-83.08443,27.41613,0
11.4,266.5,266,-94.75383,29.34429,2
0.1,358.7,62,-96.88354,27.78783,2
0.0,0.0,0,-89.76491,29.54292,1
0.0,0.0,0,-80.12082,26.07458,0
0.0,0.0,0,-90.2032,29.13943,1
9.9,175.2,159,-93.33043,29.6739,2
15.2,303.5,304,-89.27521,28.61429,2
15.2,303.3,304,-89.27969,28.6169,2
1.1,275.8,3,-94.37312,28.56862,1
0.0,0.0,0,-88.96728,29.04342,1
7.3,35.0,41,-93.75843,29.5545,1
0.0,0.0,0,-88.96727,29.04343,1
0.0,0.0,0,-80.24541,25.79639,0
0.0,0.0,0,-95.31859,28.93884,1
11.2,84.0,83,-90.42157,28.01188,1
0.0,0.0,0,-82.63026,27.77634,0
0.0,0.0,0,-82.6303,27.77638,0
0.0,0.0,0,-89.90787,29.88981,1
10.9,136.6,136,-93.7262,29.53287,1
12.8,128.4,127,-94.51908,29.16438,1
0.0,0.0,0,-97.0705,27.84365,1
0.0,0.0,0,-80.11621,26.08807,0
0.0,0.0,0,-91.29706,29.68521,1
0.0,0.0,0,-91.29707,29.6852,1
10.5,73.1,69,-93.50926,28.95124,1
12.4,61.6,77,-79.81006,26.16309,0
12.4,61.4,77,-79.80614,26.16504,0
0.3,246.3,28,-96.17972,27.54996,1
0.0,0.0,0,-90.21158,29.14615,1
0.0,0.0,0,-95.1442,29.73471,1
0.0,0.0,0,-93.69856,29.25001,1
11.9,60.0,60,-95.76957,27.85421,1
8.7,282.0,282,-89.85119,29.60207,2
0.0,0.0,0,-93.86953,29.72572,1
0.0,0.0,0,-92.18546,29.78031,1
0.0,0.0,0,-95.28499,29.74643,1
0.0,0.0,0,-90.20321,29.13941,1
8.7,110.7,105,-89.59465,28.81163,1
5.8,239.8,254,-94.65054,29.23489,2
0.0,0.0,0,-94.51377,29.15344,1
5.6,259.9,265,-94.65255,29.23426,2
12.1,178.5,175,-93.22924,29.0512,2
12.1,178.7,175,-93.22915,29.04717,2
10.2,306.9,312,-94.54445,29.27152,2
0.0,0.0,0,-90.32105,29.93866,1
0.0,0.0,0,-94.59985,29.31915,1
0.0,0.0,0,-95.14421,29.73472,1
16.7,44.0,41,-90.10798,28.0814,1
0.0,0.0,0,-97.07048,27.84364,1
0.5,286.1,252,-93.84252,28.68581,2
14.9,115.6,110,-85.98687,25.22437,0
17.0,94.0,91,-88.88627,29.41777,1
14.8,115.3,110,-85.97778,25.22047,0
14.2,175.3,174,-94.42312,28.36599,2
0.5,259.2,221,-96.33991,27.56479,2
12.0,132.0,132,-94.47067,29.16313,1
13.1,228.6,229,-80.69259,24.58161,0
0.0,0.0,0,-91.09844,29.69115,1
0.0,0.0,0,-80.25606,25.80402,0
0.3,267.2,28,-96.179,27.54989,1
1.2,274.8,5,-94.37372,28.56869,1
5.5,29.0,511,-94.78021,29.36012,2
102.3,360.0,511,-91.09844,29.69099,2
0.0,0.0,0,-82.63032,27.77638,0
16.7,149.3,145,-80.30139,28.1019,0
0.0,0.0,0,-90.20478,29.14357,1
1.1,320.7,3,-91.19631,27.93803,2
12.3,27.2,26,-89.27796,29.09489,1
13.3,95.3,96,-84.99606,27.60864,0
13.4,95.0,96,-84.99128,27.60826,0
14.1,175.2,175,-94.4255,28.39097,2
0.0,0.0,0,-82.44268,27.91859,0
0.0,0.0,0,-80.11621,26.08807,0
11.0,133.1,133,-93.74391,29.54788,1
0.0,0.0,0,-80.12343,26.09525,0
0.0,0.0,0,-92.18546,29.78029,1
0.0,0.0,0,-80.11621,26.08808,0
10.6,265.6,264,-94.73286,29.34534,2
0.0,0.0,0,-89.97316,29.25453,1
1.3,225.1,38,-93.33161,29.78395,1
14.7,115.5,110,-85.98229,25.2224,0
14.3,203.3,205,-83.08636,27.41209,0
0.0,0.0,0,-82.44261,27.91483,0
12.3,267.7,268,-91.35446,27.95081,2
14.8,115.2,110,-86.00526,25.23224,0
12.3,268.2,267,-91.35899,27.95069,2
10.6,75.5,78,-93.51363,28.9503,1
9.0,306.6,305,-89.82552,29.59293,2
0.5,286.1,246,-93.84385,28.68616,2
13.1,63.0,63,-82.65026,27.62299,0
18.5,32.5,511,-89.40078,28.9452,2
0.3,254.3,31,-96.17847,27.54998,1
0.0,0.0,0,-90.20966,29.12176,1
12.0,132.0,132,-94.4739,29.16575,1
8.0,154.7,135,-93.32962,29.67146,1
0.0,0.0,0,-82.44267,27.91861,0
102.3,360.0,511,-91.09845,29.69098,2
0.0,0.0,0,-93.64855,29.43486,1
9.0,159.6,511,-90.21787,29.12568,2
0.1,338.1,185,-80.07554,26.11808,0
8.6,281.0,282,-89.85434,29.60263,2
10.5,60.2,61,-93.50493,28.95313,1
10.3,306.9,312,-94.54756,29.27353,2
0.0,0.0,0,-80.2561,25.80399,0
13.6,219.1,218,-89.32495,29.03805,2
8.6,121.6,118,-89.78509,28.62423,1
0.0,0.0,0,-89.97241,29.25461,1
0.2,21.7,109,-80.07213,26.12459,0
8.8,111.1,106,-89.59159,28.81059,1
0.0,0.0,0,-80.12343,26.09525,0
13.0,89.1,88,-83.37331,23.66183,0
13.4,218.8,219,-89.32178,29.04148,2
0.1,343.0,73,-94.55411,29.29364,2
0.0,0.0,0,-93.32448,29.79465,1
0.0,0.0,0,-96.49659,27.67765,1
0.1,347.4,80,-93.33162,29.78402,2
8.7,51.5,511,-92.17667,29.77169,2
0.0,0.0,0,-93.62454,29.41128,1
8.8,55.2,511,-92.17288,29.77409,2
0.0,0.0,0,-90.20324,29.13941,1
0.0,0.0,0,-94.61329,29.32415,1
0.5,260.6,221,-96.34008,27.56477,2
15.2,305.0,307,-89.28406,28.61944,2
0.0,0.0,0,-95.24396,29.71824,1
12.8,147.8,145,-94.50119,29.14452,2
0.0,0.0,0,-94.59985,29.31915,1
5.1,114.0,109,-93.3264,29.66897,1
10.0,307.0,312,-94.55055,29.2755,2
0.0,0.0,0,-95.27558,29.73065,1
11.5,263.0,264,-94.75811,29.34389,2
0.0,0.0,0,-90.08111,29.90116,1
0.0,0.0,0,-90.08109,29.90115,1
0.0,0.0,0,-90.2048,29.14361,1
14.4,203.0,205,-83.08243,27.42031,0
14.7,297.5,297,-84.57906,27.87908,2
14.7,297.5,297,-84.60616,27.89164,2
0.0,0.0,0,-82.44257,27.91489,0
12.6,128.0,128,-94.46157,29.17,1
0.4,273.4,28,-96.17912,27.54988,1
12.6,37.2,36,-82.62158,27.63797,0
12.1,178.6,175,-93.22906,29.04331,2
0.0,0.0,0,-90.21425,29.14206,1
0.0,0.0,0,-96.91097,27.82063,1
0.0,0.0,0,-89.33933,28.88566,1
16.8,145.2,145,-80.27902,28.07096,0
0.0,0.0,0,-95.24396,29.71827,1
0.0,0.0,0,-90.21426,29.14208,1
0.0,0.0,0,-88.77472,28.17414,1
0.3,249.4,28,-96.17983,27.54992,1
0.0,0.0,0,-90.08108,29.90115,1
11.5,262.6,264,-94.76226,29.34343,2
0.0,0.0,0,-94.61326,29.32419,1
14.4,203.0,205,-83.08827,27.40811,0
0.6,194.1,86,-93.33169,29.78385,1
0.0,0.0,0,-90.20323,29.13942,1
12.0,59.7,59,-95.76572,27.85618,1
14.1,175.3,175,-94.42509,28.3867,2
12.8,146.0,145,-94.49861,29.14111,2
0.4,58.5,239,-88.88328,29.41777,1
2.1,122.0,310,-88.88436,29.41814,2
12.6,128.0,128,-94.4647,29.1722,1
13.0,228.9,228,-80.69956,24.57607,0
0.0,0.0,0,-93.32449,29.79464,1
0.0,0.0,0,-88.7747,28.17413,1
13.7,70.8,72,-81.09613,24.39679,0
0.0,0.0,0,-95.28493,29.74647,1
15.3,302.8,303,-89.25736,28.60407,2
0.0,0.0,0,-89.9079,29.88981,1
0.0,0.0,0,-95.28494,29.74646,1
0.0,0.0,0,-95.00867,29.61248,1
8.6,122.3,118,-89.77963,28.62127,1
12.0,59.8,60,-95.76189,27.85815,1
0.0,0.0,0,-95.27641,29.73349,1
9.0,162.3,511,-90.21904,29.12879,2
11.6,279.9,278,-84.83535,27.90565,2
13.4,94.9,96,-84.98641,27.60788,0
7.1,25.0,35,-93.76433,29.54653,1
12.4,26.6,26,-89.27595,29.09843,1
18.5,35.0,511,-89.39395,28.95468,2
13.0,51.5,45,-82.62475,27.63494,0
0.0,0.0,0,-94.51375,29.15346,1
7.4,41.0,46,-93.75332,29.5602,1
0.0,0.0,0,-97.07051,27.84367,1
8.7,108.8,101,-89.58776,28.80929,1
7.4,39.0,46,-93.75512,29.55837,1
0.0,0.0,0,-90.2049,29.14349,1
9.7,307.0,312,-94.55339,29.27738,2
0.0,0.0,0,-95.14421,29.73471,1
0.0,0.0,0,-96.49653,27.67764,1
0.0,0.0,0,-94.46998,29.25216,1
11.2,86.0,85,-90.41125,28.01268,1
11.2,84.0,84,-90.41648,28.01233,1
16.7,148.0,145,-80.2759,28.06663,0
0.0,0.0,0,-88.7747,28.17413,1
0.0,0.0,0,-88.96727,29.04343,1
0.3,253.3,27,-96.17997,27.54991,1
12.0,132.0,132,-94.46405,29.15778,1
0.0,0.0,0,-97.19396,27.82229,1
12.5,146.0,142,-94.49378,29.13479,2
12.4,26.3,26,-89.27389,29.10208,1
0.0,0.0,0,-80.07554,26.1181,0
0.0,0.0,0,-82.63031,27.77639,0
3.4,312.1,346,-80.00241,26.12145,0
8.6,282.0,282,-89.85754,29.60322,2
0.0,0.0,0,-91.29707,29.68521,1
0.5,284.1,243,-93.8445,28.68633,2
13.7,219.3,218,-89.32809,29.03464,2
0.0,0.0,0,-94.45432,29.24543,1
14.3,175.0,174,-94.42166,28.35063,2
3.6,288.4,326,-80.00131,26.12086,0
16.9,145.9,145,-80.27248,28.0619,0
0.0,0.0,0,-80.2454,25.79638,0
0.0,0.0,0,-80.1162,26.08807,0
0.0,0.0,0,-96.36401,27.72166,1
12.4,60.9,77,-79.8022,26.16697,0
12.3,61.3,77,-79.79825,26.16894,0
0.0,0.0,0,-80.25608,25.80398,0
15.9,326.5,330,-78.92969,29.69132,2
8.7,107.1,102,-89.58471,28.80845,1
0.0,0.0,0,-89.9724,29.25462,1
14.7,297.4,297,-84.61513,27.89579,2
1.0,316.2,4,-91.19716,27.93884,2
0.2,350.5,183,-80.07555,26.11809,0
12.1,178.5,174,-93.22896,29.03936,2
5.6,250.0,213,-94.65621,29.23383,2
12.4,147.4,147,-94.49109,29.13144,2
0.0,0.0,0,-97.07049,27.84365,1
0.0,0.0,0,-91.29708,29.6852,1
0.0,0.0,0,-91.29705,29.68521,1
14.4,203.3,205,-83.09027,27.40393,0
13.0,228.8,229,-80.69607,24.57886,0
0.0,0.0,0,-94.53101,29.30576,1
0.5,285.6,244,-93.84423,28.68627,2
9.0,57.7,511,-92.1702,29.77568,2
11.6,279.7,278,-84.83942,27.90628,2
0.0,0.0,0,-95.27932,29.73957,1
0.0,0.0,0,-89.76487,29.54294,1
0.1,90.1,71,-95.15926,28.86115,1
14.7,297.3,297,-84.61065,27.89372,2
17.0,39.0,39,-90.08187,28.10937,1
0.0,0.0,0,-94.78565,28.67708,1
10.7,265.8,264,-94.73673,29.34507,2
0.0,0.0,0,-95.00873,29.61242,1
102.3,360.0,511,-91.09845,29.69093,2
11.2,86.0,85,-90.40633,28.01297,1
14.7,115.3,110,-85.96879,25.21666,0
0.0,0.0,0,-92.18546,29.78028,1
0.0,0.0,0,-80.12343,26.09525,0
1.0,319.8,4,-91.19689,27.93861,2
6.2,133.4,115,-93.32815,29.66982,1
0.0,0.0,0,-82.44268,27.9186,0
5.6,112.2,122,-93.32427,29.66829,1
9.5,306.8,312,-94.55588,29.279,2
0.0,0.0,0,-92.0526,29.43011,1
0.9,276.6,242,-93.84504,28.68668,2
0.0,0.0,0,-97.07052,27.84368,1
0.1,207.9,73,-94.55411,29.29362,1
0.0,0.0,0,-93.86953,29.72572,1
0.0,0.0,0,-93.86953,29.72571,1
0.3,42.0,239,-88.88322,29.41781,1
0.8,102.0,242,-88.88333,29.41774,1
0.5,260.6,222,-96.34029,27.56474,2
0.5,257.5,220,-96.33921,27.56492,2
13.1,227.9,229,-80.67515,24.59569,0
0.0,0.0,0,-92.18548,29.78031,1
0.0,0.0,0,-96.91094,27.82061,1
0.0,0.0,0,-92.05261,29.43012,1
0.0,0.0,0,-95.31859,28.93884,1
13.7,218.7,218,-89.33134,29.03113,2
102.3,360.0,511,-91.09844,29.69096,2
1.1,108.6,87,-93.33135,29.78343,1
0.0,0.0,0,-94.671,29.22523,1
0.0,0.0,0,-93.32446,29.79465,1
0.0,0.0,0,-90.21176,29.14592,1
0.0,0.0,0,-82.63031,27.77638,0
12.1,178.8,175,-93.22886,29.03527,2
10.8,132.8,133,-93.7234,29.53043,1
13.0,136.1,140,-94.51182,29.15894,1
0.2,16.1,113,-80.07207,26.12475,0
9.0,302.2,300,-89.82817,29.5946,2
1.2,276.9,5,-94.37532,28.56884,1
18.5,34.8,511,-89.3902,28.9593,2
0.0,0.0,0,-90.20966,29.1218,1
0.0,0.0,0,-95.20446,29.74185,1
12.4,59.8,77,-79.79439,26.17086,0
8.6,281.0,282,-89.86064,29.60383,2
10.5,55.7,58,-93.50165,28.955,1
0.0,0.0,0,-93.64856,29.43481,1
14.2,175.2,174,-94.42218,28.35609,2
15.7,324.0,327,-78.91077,29.6677,2
0.3,244.7,27,-96.17938,27.54978,1
12.8,37.2,37,-82.61882,27.64129,0
0.0,0.0,0,-89.97239,29.2546,1
7.5,40.0,45,-93.75155,29.56197,1
0.9,320.3,4,-91.19743,27.93906,2
0.0,0.0,0,-95.27638,29.7335,1
12.0,60.0,60,-95.75809,27.86011,1
0.0,0.0,0,-95.09579,29.74963,1
0.0,0.0,0,-93.62454,29.41121,1
0.0,0.0,0,-94.5753,29.32583,1
0.5,167.1,90,-93.33158,29.78364,1
13.6,68.4,68,-81.08171,24.40148,0
10.9,135.3,134,-93.72043,29.52792,1
13.4,95.7,97,-84.97664,27.6071,0
0.9,274.9,240,-93.84538,28.68669,2
0.0,0.0,0,-82.44259,27.91486,0
0.1,351.4,67,-96.88358,27.78796,2
8.6,121.6,118,-89.78231,28.62273,1
0.0,0.0,0,-95.27932,29.73955,1
0.0,0.0,0,-89.33933,28.88568,1
0.0,0.0,0,-93.32447,29.79469,1
1.8,36.9,511,-94.77958,29.36116,2
0.5,29.5,511,-94.77933,29.36147,2
0.0,0.0,0,-94.77924,29.36163,1
0.0,0.0,0,-95.27559,29.73065,1
8.7,142.3,511,-90.21531,29.12213,2
0.0,0.0,0,-91.09845,29.69112,1
8.9,294.7,295,-89.83067,29.59582,2
0.0,0.0,0,-90.08106,29.90115,1
0.0,0.0,0,-95.24394,29.71828,1
0.0,0.0,0,-91.29706,29.6852,1
13.0,89.7,88,-83.38848,23.66172,0
0.0,0.0,0,-95.00862,29.61247,1
0.0,0.0,0,-93.62455,29.41119,1
0.2,253.3,27,-96.18008,27.54986,1
0.0,0.0,0,-93.6486,29.43478,1
0.0,0.0,0,-95.28495,29.74647,1
0.0,0.0,0,-80.11621,26.08807,0
16.9,148.0,145,-80.26935,28.05756,0
0.0,0.0,0,-80.24541,25.79638,0
0.0,0.0,0,-95.31859,28.93884,1
12.3,62.8,80,-79.78646,26.1748,0
0.0,0.0,0,-90.20964,29.1218,1
18.5,35.9,511,-89.38652,28.96387,2
12.6,126.0,126,-94.45037,29.16268,1
0.7,285.8,243,-93.84475,28.68662,2
12.9,37.5,37,-82.61599,27.64466,0
0.0,0.0,0,-80.25609,25.80399,0
12.1,178.2,174,-93.22875,29.03075,2
12.9,37.4,38,-82.61319,27.64789,0
0.0,0.0,0,-80.12342,26.09525,0
0.0,0.0,0,-92.18545,29.78029,1
10.9,134.2,134,-93.71461,29.52291,1
10.8,295.3,296,-94.77036,29.34404,2
0.0,0.0,0,-90.08107,29.90112,1
12.2,143.0,140,-94.48858,29.12804,1
0.1,106.4,334,-82.44259,27.91481,0
15.1,313.8,316,-89.29714,28.62873,2
0.0,0.0,0,-95.00872,29.61248,1
0.0,0.0,0,-95.09577,29.74964,1
0.0,0.0,0,-94.61325,29.32423,1
0.0,0.0,0,-90.20318,29.13941,1
12.3,268.1,267,-91.36536,27.95049,2
0.0,0.0,0,-93.69864,29.24993,1
0.0,0.0,0,-95.24396,29.71826,1
10.7,265.7,265,-94.74868,29.34429,2
11.0,133.4,133,-93.73792,29.54288,1
0.0,0.0,0,-96.91092,27.82057,1
0.0,0.0,0,-82.63027,27.77637,0
4.2,7.2,5,-80.00315,26.1248,0
17.1,39.0,39,-90.06922,28.12307,1
13.0,89.9,90,-83.35379,23.66201,0
16.8,39.0,39,-90.09788,28.0922,1
11.2,268.2,281,-94.7665,29.34296,2
14.4,204.0,205,-83.0922,27.39993,0
3.8,356.8,2,-80.00317,26.12349,0
0.0,0.0,0,-90.08107,29.90112,1
11.5,266.9,268,-94.74102,29.34484,2
1.1,274.4,0,-94.37196,28.56851,1
1.2,275.9,6,-94.37471,28.56877,1
6.5,82.2,511,-90.21274,29.12101,2
0.5,261.3,222,-96.34064,27.56468,2
0.0,0.0,0,-95.28496,29.74647,1
0.0,0.0,0,-94.53101,29.30578,1
13.9,92.3,89,-88.90349,29.41851,1
0.4,263.7,26,-96.17967,27.54978,1
0.6,276.1,239,-93.84514,28.68643,2
0.0,0.0,0,-90.2032,29.13941,1
0.0,0.0,0,-95.20447,29.74188,1
11.6,280.1,278,-84.8502,27.90794,2
0.0,0.0,0,-94.67103,29.22519,1
13.2,122.0,122,-91.4047,27.2497,1
0.0,0.0,0,-93.86952,29.72572,1
8.1,237.8,236,-93.32899,29.78494,2
0.1,95.7,166,-95.27642,29.73351,1
16.2,143.0,143,-92.78475,28.09015,2
6.3,134.5,144,-93.32261,29.66728,1
10.5,172.4,168,-93.33119,29.68406,2
8.6,121.5,118,-89.77373,28.61807,1
0.0,0.0,0,-82.6303,27.77639,0
0.3,252.5,27,-96.18019,27.54983,1
12.6,127.0,126,-94.45788,29.1675,1
3.6,194.6,138,-94.65816,29.23187,2
4.7,221.6,174,-94.65758,29.23293,2
10.7,265.3,264,-94.74474,29.34455,2
8.9,290.3,290,-89.83988,29.59912,2
10.7,265.8,264,-94.75259,29.34403,2
18.5,39.0,511,-89.3826,28.96847,2
0.0,0.0,0,-80.12343,26.09525,0
0.0,0.0,0,-92.18547,29.78031,1
10.7,54.6,58,-93.49846,28.95699,1
0.6,278.0,241,-93.84481,28.68639,2
12.4,61.8,79,-79.79044,26.17287,0
0.0,0.0,0,-91.09844,29.69116,1
16.9,146.9,145,-80.26626,28.05329,0
0.0,0.0,0,-90.20321,29.13943,1
3.3,345.5,358,-80.00299,26.12236,0
13.0,228.6,228,-80.70303,24.57329,0
8.8,57.5,511,-92.16689,29.77741,2
0.0,0.0,0,-82.63029,27.77637,0
0.0,0.0,0,-89.33935,28.88568,1
0.0,0.0,0,-82.55876,27.63344,0
0.0,0.0,0,-97.19394,27.82227,1
0.3,252.6,26,-96.18031,27.54981,1
12.1,177.6,174,-93.22858,29.02687,2
0.0,0.0,0,-95.27559,29.73065,1
0.0,0.0,0,-80.25605,25.80398,0
0.5,260.6,222,-96.34046,27.56471,2
0.1,28.7,187,-80.07552,26.1181,0
13.2,122.0,122,-91.40931,27.25226,1
13.4,94.9,96,-84.98217,27.60754,0
0.0,0.0,0,-88.96726,29.04344,1
0.0,0.0,0,-88.96726,29.04344,1
10.9,134.5,134,-93.71754,29.52541,1
0.0,0.0,0,-90.21427,29.14206,1
0.0,0.0,0,-90.21425,29.14206,1
13.0,228.3,229,-80.7069,24.57013,0
14.8,115.6,110,-85.95923,25.21263,0
14.8,114.5,110,-85.9547,25.2107,0
14.9,114.5,110,-85.9637,25.21452,0
0.1,176.9,77,-93.33132,29.78341,1
0.2,126.0,90,-95.0087,29.61245,1
0.2,41.2,239,-88.8832,29.41779,1
0.0,0.0,0,-93.32446,29.79468,1
12.2,148.2,150,-94.48596,29.12493,2
11.6,279.9,278,-84.84481,27.9071,2
0.0,0.0,0,-88.77468,28.17413,1
0.0,0.0,0,-88.77468,28.17411,1
8.7,107.2,103,-89.5785,28.80677,1
0.0,0.0,0,-82.63031,27.77639,0
8.9,57.7,511,-92.16373,29.77925,2
10.7,55.1,58,-93.49208,28.96102,1
10.9,135.2,134,-93.71175,29.52045,1
102.3,360.0,511,-91.09846,29.69092,2
13.6,72.6,69,-81.08613,24.39991,0
0.0,0.0,0,-90.32104,29.93868,1
12.0,59.7,60,-95.75047,27.86404,1
12.0,60.0,60,-95.75429,27.86207,1
13.4,219.4,217,-89.33776,29.0242,2
7.4,41.0,45,-93.74782,29.56572,1
12.0,132.0,132,-94.4608,29.15513,1
0.0,0.0,0,-91.10178,29.65443,1
12.5,126.0,125,-94.44658,29.16022,1
0.2,42.7,239,-88.88321,29.4178,1
14.2,177.4,177,-94.42091,28.3419,2
14.2,174.1,175,-94.42122,28.3463,2
14.2,178.4,177,-94.42074,28.33762,2
0.0,0.0,0,-91.09844,29.69112,1
0.0,0.0,0,-89.76488,29.54292,1
13.0,37.1,38,-82.61028,27.65131,0
0.0,0.0,0,-96.88359,27.78807,1
15.8,327.7,330,-78.94383,29.71073,2
13.5,66.3,67,-81.07728,24.40314,0
1.2,293.1,4,-94.3758,28.56893,1
0.1,72.2,71,-95.1592,28.86117,1
0.0,0.0,0,-82.6303,27.77639,0
14.4,204.5,206,-83.09632,27.39177,0
0.0,0.0,0,-93.32447,29.79466,1
0.0,0.0,0,-93.32449,29.79462,1
0.0,0.0,0,-80.25605,25.804,0
0.0,0.0,0,-80.25605,25.80397,0
0.2,17.0,120,-80.07206,26.12494,0
0.0,0.0,0,-90.20317,29.13941,1
11.2,86.0,85,-90.39655,28.01352,1
0.9,274.0,240,-93.84573,28.68672,2
11.2,86.0,85,-90.40217,28.01318,1
0.0,0.0,0,-90.21425,29.14206,1
14.7,297.3,297,-84.61929,27.89769,2
14.7,297.2,297,-84.62828,27.90181,2
0.1,254.0,74,-94.5541,29.29361,2
0.0,0.0,0,-80.12086,26.07453,0
2.0,142.8,76,-94.65785,29.23034,1
102.3,360.0,511,-91.09845,29.69096,2
13.2,121.6,122,-91.39538,27.24455,1
0.0,0.0,0,-90.20967,29.12178,1
0.0,0.0,0,-90.20965,29.12179,1
18.5,37.9,511,-89.37877,28.97307,2
8.6,282.0,282,-89.86375,29.6044,2
0.1,116.9,166,-95.27638,29.73348,1
0.1,352.7,190,-80.07546,26.11819,0
10.7,265.3,264,-94.7566,29.34377,2
0.0,0.0,0,-93.33135,29.78339,1
0.0,0.0,0,-94.78563,28.67707,1
0.2,252.0,26,-96.18043,27.54977,1
0.1,165.5,334,-82.44262,27.91479,0
0.0,0.0,0,-95.00873,29.61245,1
12.0,132.0,132,-94.45427,29.1498,1
0.1,167.2,334,-82.44262,27.9148,0
0.0,0.0,0,-91.09843,29.69113,1
0.0,0.0,0,-88.96727,29.04345,1
0.0,0.0,0,-95.20248,29.74245,1
0.0,0.0,0,-95.27559,29.73064,1
0.1,83.6,71,-95.15916,28.86117,1
11.6,281.2,280,-84.85985,27.90947,2
13.6,66.3,67,-81.07293,24.40488,0
8.9,289.9,290,-89.83682,29.59812,2
7.5,40.0,45,-93.74963,29.5639,1
6.8,165.5,166,-93.32157,29.66565,2
9.3,306.7,312,-94.5614,29.28265,2
8.5,287.0,289,-89.86964,29.60555,2
8.6,281.0,285,-89.8669,29.60495,2
8.7,106.7,101,-89.58159,28.80762,1
0.0,0.0,0,-89.3393,28.88568,1
11.2,85.0,84,-90.4317,28.01107,1
0.1,10.0,67,-94.53102,29.30583,1
4.6,153.8,511,-97.06897,27.8425,2
0.0,0.0,0,-94.59985,29.31918,1
0.1,132.5,166,-95.2764,29.73344,1
0.0,0.0,0,-92.18546,29.78028,1
0.0,0.0,0,-89.94574,29.87158,1
2.8,170.6,105,-94.65816,29.23094,1
0.0,0.0,0,-91.29707,29.68522,1
12.0,59.5,60,-95.74123,27.86885,1
0.0,0.0,0,-95.27641,29.73349,1
0.0,0.0,0,-90.30318,29.95482,1
0.0,0.0,0,-95.28494,29.74646,1
0.0,0.0,0,-94.77926,29.36165,1
17.1,39.0,40,-90.06515,28.12745,1
15.8,327.2,330,-78.94652,29.71443,2
1.5,311.2,2,-94.37623,28.56922,2
0.0,0.0,0,-96.49657,27.67762,1
0.0,0.0,0,-94.46998,29.25213,1
0.0,0.0,0,-94.67102,29.22519,1
